ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311121,Home health aides,2022,2022,92,Public Administration,True,True,11617,2646.093401826613,25360.396918309376,4997.056438172249,518,0.4340955093732827,home-health-aides,10508.0,10.553863722877807,23329.68243243244,8.704424039025435,0.1550886830384886
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311122,Personal care aides,2022,2022,92,Public Administration,True,True,120296,8511.940242378249,27728.56591241604,1977.8040198224685,5477,1.7520079570673717,personal-care-aides,113367.0,6.112007903534538,25294.055554085404,9.624832020808242,1.605969545906691
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311131,Nursing assistants,2022,2022,92,Public Administration,True,True,13046,2804.1085541311977,36502.35551126782,6422.761212063417,573,0.194574612276902,nursing-assistants,14742.0,-11.504544837878171,33600.20790937458,8.63729060760822,0.1741660462184834
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31113X,Orderlies and psychiatric aides,2022,2022,92,Public Administration,True,True,1840,1053.1277184406065,51918.43369565217,14085.066754323492,79,0.5378262481474152,orderlies-and-psychiatric-aides,1565.0,17.57188498402556,45541.064536741214,14.00355750087019,0.0245642744934853
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312010,Occupational therapy assistants & aides,2022,2022,92,Public Administration,True,True,790,690.0605128315375,55494.70632911393,54251.72064751711,35,0.2981648144160308,occupational-therapy-assistants-aides,776.0,1.804123711340206,45251.653350515466,22.63575409998093,0.0105466178531812
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312020,Physical therapist assistants & aides,2022,2022,92,Public Administration,True,True,609,605.8743065061661,33967.39408866995,24228.886726500103,22,0.1069096158543633,physical-therapist-assistants-aides,623.0,-2.247191011235955,36549.03370786517,-7.063496233115642,0.0081302408513763
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319091,Dental assistants,2022,2022,92,Public Administration,True,True,2192,1149.454816787077,47376.006386861314,12608.785035725889,114,0.142744743793524,dental-assistants,2547.0,-13.937966234786025,50555.2811150373,-6.288709424721873,0.0292635270052825
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319092,Medical assistants,2022,2022,92,Public Administration,True,True,7980,2193.132207701004,42443.78709273183,6101.394825952238,345,0.2748412890743489,medical-assistants,6867.0,16.207951070336392,39021.07587010339,8.771442473862697,0.1065341904663113
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319094,Medical transcriptionists,2022,2022,92,Public Administration,True,True,74,211.19834608565407,33720.45945945946,40070.62529467676,6,0.0315803361324709,medical-transcriptionists,73.0,1.36986301369863,31480.890410958906,7.114058780627537,0.0009879110394119
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319095,Pharmacy aides,2022,2022,92,Public Administration,True,True,219,363.32602165942666,67717.45662100456,61878.95780350227,10,0.1172713850680669,pharmacy-aides,182.0,20.32967032967033,70847.92857142857,-4.418579362229169,0.002923682670692
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319096,Veterinary assistants & laboratory animal caretakers,2022,2022,92,Public Administration,True,True,119,267.82312273120067,46737.78991596639,86985.31632219708,7,0.0343243264182994,veterinary-assistants-laboratory-animal-caretakers,115.0,3.4782608695652173,64416.0,-27.44381843646549,0.0015886677525678
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319097,Phlebotomists,2022,2022,92,Public Administration,True,True,1125,823.4730945284846,38710.41066666667,13453.438737681929,44,0.186193277881412,phlebotomists,1083.0,3.878116343490305,37606.929824561405,2.934248680371066,0.0150189178288972
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31909X,"Healthcare support workers, all other, including medical equipment preparers",2022,2022,92,Public Administration,True,True,8212,2224.782226515517,42669.81466147102,8394.770359449092,367,0.879333432640596,healthcare-support-workers-all-other-including-medical-equipment-preparers,6955.0,18.07332854061826,40712.65161754133,4.807260068234977,0.1096314250763595
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331011,Firstline supervisors of correctional officers,2022,2022,92,Public Administration,True,True,40309,4928.539294869938,72034.51301198243,4505.796981105836,2032,19.95127108595296,firstline-supervisors-of-correctional-officers,43856.0,-8.08783290769792,66583.34465067493,8.186984883241735,0.5381311633466848
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331012,Firstline supervisors of police & detectives,2022,2022,92,Public Administration,True,True,99461,7740.324106426468,103997.35785885924,4105.057629452359,4752,18.106979452955425,firstline-supervisors-of-police-detectives,102115.0,-2.5990305048229936,97319.88592273416,6.8613643273550124,1.3278191877155132
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331021,Firstline supervisors of fire fighting & prevention workers,2022,2022,92,Public Administration,True,True,48313,5395.575644694078,112865.96069380912,6323.987482384741,2403,19.349743027992933,firstline-supervisors-of-fire-fighting-prevention-workers,47943.0,0.7717497862044511,106115.4207496402,6.361507023654535,0.644985757393346
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331090,"Miscellaneous first-line supervisors, protective service workers",2022,2022,92,Public Administration,True,True,28887,4172.388505768936,80581.8027832589,7510.18807568643,1338,7.525709897094547,miscellaneous-first-line-supervisors-protective-service-workers,28663.0,0.7814953075393365,74632.06457802742,7.97209381633957,0.3856457593985384
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332011,Firefighters,2022,2022,92,Public Administration,True,True,320226,13878.59368739157,83368.5867730915,2055.374134066832,14430,19.288273352327263,firefighters,310321.0,3.191856174735193,77316.02542206296,7.828340008410965,4.275064871712409
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332020,Fire inspectors,2022,2022,92,Public Administration,True,True,12529,2747.9895561934463,83566.73533402506,9498.53323303341,627,9.346994018611916,fire-inspectors,11636.0,7.674458576830526,78453.10544860776,6.518071982207354,0.1672640190917813
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333011,Bailiffs,2022,2022,92,Public Administration,True,True,26446,3992.243307106309,61272.52276336686,5686.072253538806,1291,19.632105180158213,bailiffs,27188.0,-2.729145211122554,57400.3316168898,6.745938633806925,0.3530580452471266
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333012,Correctional officers and jailers,2022,2022,92,Public Administration,True,True,366509,14845.446741929476,59969.34314300604,1504.7575837219383,16489,19.9579220877632,correctional-officers-and-jailers,377385.0,-2.881937543887542,55142.59614187104,8.75320956727669,4.892949826267834
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333021,Detectives & criminal investigators,2022,2022,92,Public Administration,True,True,135991,9049.730234597057,97012.34572876146,3402.1268029752314,6280,18.243076426683785,detectives-criminal-investigators,131921.0,3.0851797666785425,90369.43162953586,7.350841959986905,1.8155001373062845
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333050,Police officers,2022,2022,92,Public Administration,True,True,776545,21579.766668488926,82208.19046288366,1288.694523267156,34327,18.529459337957714,police-officers,763684.0,1.6840735173186814,76173.73196636305,7.921967771232903,10.366991595947589
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,3330XX,Miscellaneous law enforcement workers,2022,2022,92,Public Administration,True,True,12283,2720.880388336463,55030.43580558495,9047.57601759524,568,13.256471739773362,miscellaneous-law-enforcement-workers,12063.0,1.8237586006797648,48795.387548702645,12.777945970116765,0.1639798823931958
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339011,Animal control workers,2022,2022,92,Public Administration,True,True,2172,1144.1990125409088,44485.2605893186,11509.707616034277,117,4.399937262695975,animal-control-workers,1910.0,13.717277486910994,42066.3,5.750352632198682,0.0289965240216576
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339021,Private detectives & investigators,2022,2022,92,Public Administration,True,True,25608,3928.493434514566,81882.18943298969,6182.733936701705,1180,5.32492315991607,private-detectives-investigators,24658.0,3.8527050044610265,77237.25273744829,6.013855401267159,0.3418706202332458
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339030,Security guards & gaming surveillance officers,2022,2022,92,Public Administration,True,True,60766,6050.876998886875,62852.64807622684,5001.067718124816,2625,1.2442072565642492,security-guards-gaming-surveillance-officers,61862.0,-1.7716853641977306,57693.84709514726,8.941683109763526,0.8112351651473529
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339091,Crossing guards,2022,2022,92,Public Administration,True,True,21203,3574.7291907041667,17439.16143941895,5050.394276693723,1146,8.0529585428185,crossing-guards,22174.0,-4.379002435284567,16523.117976007936,5.544010910901538,0.2830632130898747
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339093,Transportation security screeners,2022,2022,92,Public Administration,True,True,35649,4634.976547304193,53191.58963785801,4090.942061968765,1418,16.15330387806696,transportation-security-screeners,35991.0,-0.9502375593898474,49486.76116251285,7.486504245405408,0.475919468162097
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339094,School bus monitors,2022,2022,92,Public Administration,True,True,230,372.3388459464695,28641.71304347826,34990.901160033434,9,0.1207012950491325,school-bus-monitors,174.0,32.18390804597701,17926.201149425287,59.775698179067405,0.0030705343116856
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,33909X,"Lifeguards & other recreational, & all other protective service workers",2022,2022,92,Public Administration,True,True,10023,2457.872304205084,37442.03531876684,11225.337528899834,440,1.2585713229705011,lifeguards-other-recreational-all-other-protective-service-workers,9239.0,8.485766857885052,35231.90853988527,6.273082755024559,0.1338085452435888
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351011,Chefs & head cooks,2022,2022,92,Public Administration,True,True,1633,992.1230048438384,45697.753827311695,14169.545867379034,65,0.0716415862400451,chefs-head-cooks,1690.0,-3.3727810650887577,41546.29289940828,9.992373899531572,0.0218007936129682
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351012,Firstline supervisors of food preparation & serving workers,2022,2022,92,Public Administration,True,True,4370,1622.9653171264258,48603.42837528604,10824.98084547686,206,0.1694952884429359,firstline-supervisors-of-food-preparation-serving-workers,4163.0,4.972375690607735,43144.85130915205,12.65174615395209,0.0583401519220276
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352010,Cooks,2022,2022,92,Public Administration,True,True,10434,2507.7560116038367,34345.92534023385,7902.441102716897,557,0.0972021903152126,cooks,10855.0,-3.8783970520497455,32358.384615384617,6.142274246608307,0.1392954565570792
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352021,Food preparation workers,2022,2022,92,Public Administration,True,True,1333,896.3712745688568,46506.82145536384,52136.32723516648,62,0.0288715070717501,food-preparation-workers,2002.0,-33.416583416583414,36870.4015984016,26.135923231657976,0.0177957488585956
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353011,Bartenders,2022,2022,92,Public Administration,True,True,172,321.98729571353573,23145.372093023256,35198.5896780289,13,0.0081886188764735,bartenders,156.0,10.256410256410255,21413.30769230769,8.08872886713235,0.0022962256591736
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353023,Fast food and counter workers,2022,2022,92,Public Administration,True,True,589,595.8426208729871,19851.00679117148,23197.647352156608,27,0.015477413378594,fast-food-and-counter-workers,626.0,-5.910543130990416,18183.47284345048,9.170602129073638,0.0078632378677515
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353031,Waiters & waitresses,2022,2022,92,Public Administration,True,True,636,619.159311440924,28438.130503144654,13528.352218027145,21,0.0065642265405442,waiters-waitresses,585.0,8.717948717948717,25802.126495726498,10.216227751052791,0.0084906948792699
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353041,"Food servers, nonrestaurant",2022,2022,92,Public Administration,True,True,833,708.59171515944,26560.63025210084,14972.47049700083,48,0.088708978702213,food-servers-nonrestaurant,896.0,-7.03125,22166.7890625,19.821730505091463,0.0111206742679746
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359011,Dining room and cafeteria attendants and bartender helpers,2022,2022,92,Public Administration,True,True,455,523.6966640740548,18552.24835164835,14510.404172112472,31,0.0330552323185719,dining-room-and-cafeteria-attendants-and-bartender-helpers,545.0,-16.51376146788991,14427.023853211009,28.59373173850541,0.0060743178774651
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359021,Dishwashers,2022,2022,92,Public Administration,True,True,440,514.9919835555347,17397.43181818182,24816.846419749003,28,0.0296329136673997,dishwashers,498.0,-11.646586345381529,19876.27309236948,-12.47135850200854,0.0058740656397464
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359031,"Hosts & hostesses, restaurant, lounge, & coffee shop",2022,2022,92,Public Administration,True,True,76,214.0333486587808,38947.90789473684,77489.47685236485,5,0.0049151945388755,hosts-hostesses-restaurant-lounge-coffee-shop,87.0,-12.643678160919542,38374.66666666666,1.4938011919413214,0.0010146113377743
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371011,Firstline supervisors of housekeeping & janitorial workers,2022,2022,92,Public Administration,True,True,4276,1605.4156896213874,52575.71328344247,13186.840058939477,227,0.4262535339463471,firstline-supervisors-of-housekeeping-janitorial-workers,4443.0,-3.758721584514967,49980.61444969615,5.19221074474425,0.0570852378989909
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371012,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2022,2022,92,Public Administration,True,True,1449,934.5593416837376,55654.08005521049,15022.662236941997,72,0.2378858113719693,firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers,1672.0,-13.337320574162678,53893.94916267943,3.265915598832984,0.0193443661636196
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372012,Maids & housekeeping cleaners,2022,2022,92,Public Administration,True,True,7291,2096.321554891683,28299.1684268276,13299.304606618209,317,0.1449509586075974,maids-housekeeping-cleaners,7724.0,-5.605903676851373,27816.090885551526,1.7366837894788254,0.0973359376804356
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,37201X,Janitors & building cleaners,2022,2022,92,Public Administration,True,True,80584,6967.614398985969,37761.75918296436,3137.003816814004,3935,0.7040098806262811,janitors-building-cleaners,83696.0,-3.718218313897916,34869.03150688205,8.295979415176399,1.0758084216212074
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372021,Pest control workers,2022,2022,92,Public Administration,True,True,829,706.8883765204599,33624.13389626055,17157.438910576424,43,0.1923863249646316,pest-control-workers,651.0,27.342549923195087,29416.04147465438,14.305434078313947,0.0110672736712496
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,373011,Landscaping and groundskeeping workers,2022,2022,92,Public Administration,True,True,22906,3715.495048811779,31306.991617916705,3750.5853281883656,1212,0.4951982808075439,landscaping-and-groundskeeping-workers,23901.0,-4.163005731977742,29592.78532278984,5.792649378653547,0.3057985171455298
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,373013,Tree trimmers and pruners,2022,2022,92,Public Administration,True,True,1428,927.7625203045312,49487.60994397759,15573.005997169772,61,0.3515322344847661,tree-trimmers-and-pruners,1458.0,-2.05761316872428,43538.62277091906,13.663700857878446,0.0190640130308136
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,37301X,Other grounds maintenance workers,2022,2022,92,Public Administration,True,True,1378,911.3756067457226,32244.82002902757,13123.93980616814,81,1.546131238342383,other-grounds-maintenance-workers,1294.0,6.491499227202473,30770.98763523957,4.78968179786386,0.0183965055717515
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,391000,Supervisors of personal care and service workers,2022,2022,92,Public Administration,True,True,336,450.0325407781096,53095.92857142857,25792.46314450754,12,0.0940825766788209,supervisors-of-personal-care-and-service-workers,264.0,27.27272727272727,49674.76515151515,6.887125504224089,0.0044856501248973
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,392011,Animal trainers,2022,2022,92,Public Administration,True,True,493,545.1267759271753,74244.18864097363,38103.64824653781,21,0.2490963938803446,animal-trainers,656.0,-24.84756097560976,59447.68140243903,24.889965242492256,0.0065816235463523
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,392021,Nonfarm animal caretakers,2022,2022,92,Public Administration,True,True,902,737.3551872577017,51660.22838137472,25493.96166617684,46,0.0728464725759234,nonfarm-animal-caretakers,1017.0,-11.307767944936089,43676.80432645034,18.27840698979361,0.0120418345614803
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393010,Gaming services workers,2022,2022,92,Public Administration,True,True,169,319.1669178474116,43444.49112426036,87672.29879335931,17,0.0359800415867982,gaming-services-workers,193.0,-12.43523316062176,34445.82383419689,26.12411691291828,0.0022561752116299
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393031,"Ushers, lobby attendants, & ticket takers",2022,2022,92,Public Administration,True,True,193,341.0775522850415,19819.901554404147,23834.62016433408,15,0.0911331070064067,ushers-lobby-attendants-ticket-takers,278.0,-30.575539568345324,12979.607913669064,52.70031025768848,0.0025765787919797
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,3930XX,Other entertainment attendants and related workers,2022,2022,92,Public Administration,True,True,2201,1151.8121039439388,22308.00090867788,10142.456089858431,106,0.196543738754905,other-entertainment-attendants-and-related-workers,2417.0,-8.936698386429457,21417.541166735624,4.157618911573547,0.0293836783479136
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,3940XX,Embalmers & funeral attendants,2022,2022,92,Public Administration,True,True,156,306.6456689661042,42505.557692307695,63648.75516246198,8,0.1749177447142959,embalmers-funeral-attendants,183.0,-14.754098360655735,40904.78142076503,3.913420915458168,0.0020826232722737
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395011,Barbers,2022,2022,92,Public Administration,True,True,67,200.96113011965588,20287.462686567163,52274.70795054035,5,0.0170755617867737,barbers,75.0,-10.666666666666668,18741.053333333333,8.251453777591816,0.0008944599951432
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395012,"Hairdressers, hairstylists, & cosmetologists",2022,2022,92,Public Administration,True,True,125,274.49193372668765,48086.456,27982.10631862832,6,0.0048222978462449,hairdressers-hairstylists-cosmetologists,157.0,-20.382165605095544,45932.54140127389,4.689299858044385,0.0016687686476552
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,396010,"Baggage porters, bellhops, & concierges",2022,2022,92,Public Administration,True,True,263,398.1550765781717,34767.90874524715,26098.686261048057,15,0.0581502511217991,baggage-porters-bellhops-concierges,260.0,1.153846153846154,28873.484615384616,20.41466143896541,0.0035110892346666
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,397010,Tour & travel guides,2022,2022,92,Public Administration,True,True,1389,915.0059091193674,41053.391648668105,55941.54540026584,73,0.4515802505481263,tour-travel-guides,1294.0,7.341576506955177,39417.202472952085,4.150952054090508,0.0185433572127451
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399011,Childcare workers,2022,2022,92,Public Administration,True,True,7210,2084.644953730025,26077.901525658806,5899.192124333794,298,0.1919626081475356,childcare-workers,8529.0,-15.46488451166608,24451.608746629143,6.651066585767522,0.096254575596755
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399031,Exercise trainers and group fitness instructors,2022,2022,92,Public Administration,True,True,966,763.0657185729202,50949.39855072464,32212.35300019733,54,0.0897220247390579,exercise-trainers-and-group-fitness-instructors,1432.0,-32.54189944134078,42007.34287709497,21.286887151592342,0.0128962441090797
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399032,Recreation workers,2022,2022,92,Public Administration,True,True,4878,1714.7021537742942,45415.57646576466,12303.144062329317,237,0.5155998272768965,recreation-workers,4430.0,10.112866817155757,42011.58442437923,8.102508124902087,0.0651220277060986
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399041,Residential advisors,2022,2022,92,Public Administration,True,True,1035,789.8478787198749,36609.16038647343,18841.10022094136,55,0.2306960505569592,residential-advisors,1115.0,-7.174887892376682,32680.385650224216,12.02181265025022,0.0138174044025854
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399099,"Personal care & service workers, all other ",2022,2022,92,Public Administration,True,True,4304,1610.6632368303883,25323.992565055763,11396.508011145928,212,0.7346010943424286,personal-care-service-workers-all-other,4503.0,-4.419276038196758,23202.51410170997,9.14331289293105,0.0574590420760656
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311121,Home health aides,2021,2021,92,Public Administration,True,True,10508,2516.63167630342,23329.68243243244,4689.611471837702,464,0.4070191902549243,home-health-aides,8902.0,18.040889687710624,22530.99382161312,3.544844125132032,0.1413470720319906
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311122,Personal care aides,2021,2021,92,Public Administration,True,True,113367,8263.323896976632,25294.055554085404,1993.0840143110872,5077,1.665536758538636,personal-care-aides,108744.0,4.251269035532995,22822.28698594865,10.830503400726608,1.52494228350311
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311131,Nursing assistants,2021,2021,92,Public Administration,True,True,14742,2980.792416032405,33600.20790937458,5516.962553070307,609,0.2128939101240603,nursing-assistants,16596.0,-11.171366594360087,30848.86846228007,8.918769420857894,0.1983002032637614
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31113X,Orderlies and psychiatric aides,2021,2021,92,Public Administration,True,True,1565,971.2469678334758,45541.064536741214,13355.578301601066,70,0.4601271692258295,orderlies-and-psychiatric-aides,1358.0,15.243004418262151,40727.85935198822,11.817967507585266,0.0210514053797169
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312010,Occupational therapy assistants & aides,2021,2021,92,Public Administration,True,True,776,683.9187366388898,45251.653350515466,13943.734438699774,31,0.3216014549220297,occupational-therapy-assistants-aides,658.0,17.933130699088146,41863.47416413374,8.093401835446633,0.0104382687378021
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312020,Physical therapist assistants & aides,2021,2021,92,Public Administration,True,True,623,612.798769905679,36549.03370786517,21474.43987019008,24,0.1157595211874101,physical-therapist-assistants-aides,614.0,1.4657980456026058,33753.791530944625,8.281268711273336,0.0083802080201684
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319091,Dental assistants,2021,2021,92,Public Administration,True,True,2547,1239.040674621274,50555.2811150373,31589.79122360016,125,0.1686691752531823,dental-assistants,2420.0,5.24793388429752,47278.40826446281,6.931013481343412,0.0342606578288427
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319092,Medical assistants,2021,2021,92,Public Administration,True,True,6867,2034.456431061698,39021.07587010339,5700.05639303082,291,0.2445318243389628,medical-assistants,6178.0,11.152476529621238,39421.47588216252,-1.015690060047438,0.0923706075032051
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319094,Medical transcriptionists,2021,2021,92,Public Administration,True,True,73,209.7664766296439,31480.890410958906,38178.85792881215,6,0.032442576321525,medical-transcriptionists,71.0,2.8169014084507045,40377.16901408451,-22.03294292381512,0.0009819505384788
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319095,Pharmacy aides,2021,2021,92,Public Administration,True,True,182,331.2151477648592,70847.92857142857,67493.76611725826,10,0.095912465649735,pharmacy-aides,256.0,-28.90625,51148.93359375,38.5130120876765,0.0024481506575773
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319096,Veterinary assistants & laboratory animal caretakers,2021,2021,92,Public Administration,True,True,115,263.2834215121423,64416.0,111894.84552512314,8,0.035476901843597,veterinary-assistants-laboratory-animal-caretakers,122.0,-5.737704918032787,75671.33606557376,-14.873975603946436,0.0015469083825351
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319097,Phlebotomists,2021,2021,92,Public Administration,True,True,1083,807.9554735082595,37606.929824561405,15456.951307066034,43,0.1851496973471284,phlebotomists,1035.0,4.63768115942029,36234.75169082126,3.7869119276667735,0.0145678415503088
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31909X,"Healthcare support workers, all other, including medical equipment preparers",2021,2021,92,Public Administration,True,True,6955,2047.450026249041,40712.65161754133,8215.168505123835,293,0.7835176834568033,healthcare-support-workers-all-other-including-medical-equipment-preparers,5041.0,37.96865701249752,40677.06129736164,0.0874948165982819,0.0935543287002754
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331011,Firstline supervisors of correctional officers,2021,2021,92,Public Administration,True,True,43856,5140.745523484444,66583.34465067493,4347.353514354516,2274,20.016442870467305,firstline-supervisors-of-correctional-officers,47439.0,-7.552857353654166,62475.68979110015,6.574805133499988,0.5899236002126932
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331012,Firstline supervisors of police & detectives,2021,2021,92,Public Administration,True,True,102115,7842.823370402769,97319.88592273416,3809.2138017615935,4907,18.313283796944948,firstline-supervisors-of-police-detectives,103491.0,-1.3295842150525166,92427.6565111942,5.293036301258441,1.373587386804979
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331021,Firstline supervisors of fire fighting & prevention workers,2021,2021,92,Public Administration,True,True,47943,5374.874311433187,106115.4207496402,5931.617602323632,2388,19.37156921802569,firstline-supervisors-of-fire-fighting-prevention-workers,47064.0,1.8676695563488013,102156.62381013088,3.8752229584908378,0.6448993789902671
