ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,411011,Firstline supervisors of retail sales workers,2022,2022,92,Public Administration,True,True,2272,1170.241994750395,80797.37235915494,33580.15313550016,139,0.0163830210832017,firstline-supervisors-of-retail-sales-workers,2595.0,-12.447013487475916,75925.09980732178,6.417209281512598,0.0303315389397818
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,411012,Firstline supervisors of nonretail sales workers,2022,2022,92,Public Administration,True,True,2427,1209.500862309949,64234.90276060981,18543.24435847624,144,0.0470628958847575,firstline-supervisors-of-nonretail-sales-workers,1727.0,40.53271569195136,68156.84018529241,-5.75428293626928,0.0324008120628743
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,412010,Cashiers,2022,2022,92,Public Administration,True,True,6411,1965.750955449869,38345.73966619872,9590.649002998123,281,0.0412385516097548,cashiers,6689.0,-4.156077141575722,32977.88996860517,16.27711688862969,0.0855878064009426
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,412021,Counter & rental clerks,2022,2022,92,Public Administration,True,True,327,443.9644217549205,38118.605504587154,33244.201976459655,11,0.0857341905171011,counter-rental-clerks,451.0,-27.494456762749447,35320.30820399113,7.922629905816677,0.0043654987822661
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,412031,Retail salespersons,2022,2022,92,Public Administration,True,True,477,536.2079729260253,37823.155136268346,23535.55250156241,26,0.0031775707768013,retail-salespersons,466.0,2.360515021459228,34563.01502145923,9.432452906047072,0.0063680211594524
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413011,Advertising sales agents,2022,2022,92,Public Administration,True,True,82,222.3215531481863,49809.48780487805,111786.81680189817,5,0.0139391804689687,advertising-sales-agents,,,,,0.0010947122328618
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413021,Insurance sales agents,2022,2022,92,Public Administration,True,True,329,445.3200385374461,63393.55015197569,41875.50226591831,19,0.012448943199135,insurance-sales-agents,348.0,-5.459770114942529,59692.98563218391,6.199328917125884,0.0043921990806286
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413031,"Securities, commodities, & financial services sales agents",2022,2022,92,Public Administration,True,True,843,712.8322545101493,108128.96322657177,47067.51786920048,33,0.0783246609301623,securities-commodities-financial-services-sales-agents,833.0,1.2004801920768309,98728.71308523408,9.521293094565394,0.011254175759787
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413041,Travel agents,2022,2022,92,Public Administration,True,True,464,528.8507037037099,52624.61637931035,38656.434256589055,28,0.1541844318479272,travel-agents,389.0,19.28020565552699,50737.34961439589,3.719679445729233,0.0061944692200963
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413091,"Sales representatives of services, except advertising, insurance, financial services, and travel",2022,2022,92,Public Administration,True,True,1266,873.5540957795064,74935.49842022116,30891.883952437904,67,0.0402249328185506,sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,1191.0,6.297229219143577,69164.83459277918,8.34334942231531,0.0169012888634524
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,414010,"Sales representatives, wholesale & manufacturing",2022,2022,92,Public Administration,True,True,862,720.8205525745225,75074.04524361949,34423.60138818789,51,0.013838217993258,sales-representatives-wholesale-manufacturing,783.0,10.08939974457216,76744.10217113665,-2.1761371626877466,0.0115078285942306
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419020,Real estate brokers & sales agents,2022,2022,92,Public Administration,True,True,2483,1223.3749230194696,68104.54369714056,16983.1452478054,121,0.0747974093647481,real-estate-brokers-sales-agents,2299.0,8.003479773814702,61602.74336668116,10.5544006242683,0.0331484204170239
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419031,Sales engineers,2022,2022,92,Public Administration,True,True,85,226.35187698647857,97543.9411764706,155669.45600313912,7,0.0340740947847241,sales-engineers,,,,,0.0011347626804055
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419041,Telemarketers,2022,2022,92,Public Administration,True,True,153,303.6828423908375,41137.33986928104,28755.257765399285,6,0.0782993998935548,telemarketers,151.0,1.3245033112582782,37970.46357615894,8.340367735490432,0.00204257282473
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419099,Other Sales Workers,2022,2022,92,Public Administration,True,True,4478,1642.8972815121292,62232.2358195623,22619.215249519097,216,0.2376876273688781,other-sales-workers,4528.0,-1.1042402826855124,58498.93440812721,6.3818280609850415,0.0597819680336018
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,431011,Firstline supervisors of office & administrative support workers,2022,2022,92,Public Administration,True,True,178313,10361.236280594438,81285.47311749564,2792.72105273048,8638,3.1239148619162007,firstline-supervisors-of-office-administrative-support-workers,193021.0,-7.61989628071557,76280.45244299843,6.561341096183555,2.380505150954809
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,432011,"Switchboard operators, including answering service",2022,2022,92,Public Administration,True,True,905,738.5803625211266,79537.7591160221,68153.56663618663,45,0.9832042855131804,switchboard-operators-including-answering-service,902.0,0.3325942350332594,46510.259423503325,71.01121365887025,0.012081885009024
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,432021,Telephone operators,2022,2022,92,Public Administration,True,True,1694,1010.4830744618578,40953.60743801653,13608.844038168616,77,1.134743962842415,telephone-operators,2174.0,-22.079116835326587,38357.45998160074,6.768298676870438,0.0226151527130239
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,432099,"Communications equipment operators, all other",2022,2022,92,Public Administration,True,True,1508,953.3958930527182,53863.42705570292,22254.636651356017,69,1.9342861126166195,communications-equipment-operators-all-other,1658.0,-9.047044632086852,49335.56272617612,9.177688627283937,0.0201320249653129
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433011,Bill & account collectors,2022,2022,92,Public Administration,True,True,5018,1739.133513015899,54969.92347548824,8455.953095930172,219,0.7341601628056995,bill-account-collectors,4990.0,0.561122244488978,48796.06953907816,12.65235908286789,0.0669910485914724
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433021,Billing & posting clerks,2022,2022,92,Public Administration,True,True,10195,2478.870391997378,51473.63923491908,7829.001106099248,537,0.4364148968264267,billing-posting-clerks,10464.0,-2.570718654434251,48592.61487003058,5.928934618139614,0.1361047709027624
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433031,"Bookkeeping, accounting, & auditing clerks",2022,2022,92,Public Administration,True,True,47210,5333.648090025292,52979.44049989409,3271.65556490622,2598,0.834798719089639,bookkeeping-accounting-auditing-clerks,48974.0,-3.6019112181974107,49322.40646057091,7.414549089867835,0.6302605428464361
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433051,Payroll & timekeeping clerks,2022,2022,92,Public Administration,True,True,15056,3012.3682999346343,53570.8258501594,6592.07078484922,763,1.95210858947828,payroll-timekeeping-clerks,14994.0,0.4134987328264639,50399.9393757503,6.2914489852239015,0.2009998460727799
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433061,Procurement clerks,2022,2022,92,Public Administration,True,True,5918,1888.6600377773225,68276.04917201758,11339.705174294604,272,2.7270873688592663,procurement-clerks,5966.0,-0.8045591686221925,63211.00217901442,8.012919932291027,0.0790061828545903
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433071,Tellers,2022,2022,92,Public Administration,True,True,237,377.96239591904407,56638.89029535865,76178.09097275772,12,0.0169888801546309,tellers,152.0,55.92105263157895,64062.55263157895,-11.588146321476552,0.0031639853559543
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,4330XX,Other financial clerks,2022,2022,92,Public Administration,True,True,9284,2365.533329971395,63585.58670831538,8607.567590789773,451,1.312117050212506,other-financial-clerks,9407.0,-1.3075369405761668,59136.119591793344,7.524110724944342,0.1239427849986509
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434031,"Court, municipal, & license clerks",2022,2022,92,Public Administration,True,True,74730,6709.892298129071,47837.38255051519,2459.060131380204,3675,17.90430119559265,court-municipal-license-clerks,71371.0,4.706393353042553,45162.524989141246,5.922736963925468,0.9976566483142166
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434041,"Credit authorizers, checkers, & clerks",2022,2022,92,Public Administration,True,True,602,602.382220348899,53257.21096345515,42907.41107696658,21,0.2914851922402992,credit-authorizers-checkers-clerks,583.0,3.2590051457975986,49660.379073756434,7.242860317994437,0.0080367898071077
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434051,Customer service representatives,2022,2022,92,Public Administration,True,True,81623,7012.364622537709,49730.40661333202,2736.778116814606,3492,0.5524553204350238,customer-service-representatives,80725.0,1.1124187054815733,46211.48986063797,7.614809137957256,1.0896792266205175
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434061,"Eligibility interviewers, government programs",2022,2022,92,Public Administration,True,True,50823,5533.913254386574,54800.46626527359,3119.12978009628,2379,12.016717975321356,eligibility-interviewers-government-programs,50197.0,1.2470864792716696,51480.763850429306,6.448432708747781,0.6784946318382634
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434071,File clerks,2022,2022,92,Public Administration,True,True,31743,4373.744672760569,43886.25574142331,5627.425642116616,1503,4.100579635957912,file-clerks,32751.0,-3.0777686177521297,40956.46768037617,7.153419781977231,0.4237737854601656
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434111,"Interviewers, except eligibility & loan",2022,2022,92,Public Administration,True,True,23995,3802.777197591347,27702.15782454678,5951.807767319677,1174,2.664440402557152,interviewers-except-eligibility-loan,23212.0,3.3732552128209545,25408.685550577287,9.026331839969515,0.3203368296039024
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434121,"Library assistants, clerical",2022,2022,92,Public Administration,True,True,629,615.7425749044266,36121.73767885532,21336.227616017324,35,0.1178999409951584,library-assistants-clerical,600.0,4.833333333333333,30944.915,16.729154624775415,0.0083972438350012
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434131,Loan interviewers & clerks,2022,2022,92,Public Administration,True,True,1126,823.8389985680893,59721.48134991119,20940.545539892217,60,0.1656168552779222,loan-interviewers-clerks,947.0,18.90179514255544,55995.5575501584,6.653963212019587,0.0150322679780785
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434161,"Human resources assistants, except payroll & timekeeping",2022,2022,92,Public Administration,True,True,15731,3079.1473173624763,68549.53118047168,9523.39645777247,706,4.522285267158905,human-resources-assistants-except-payroll-timekeeping,13477.0,16.72479038361653,58889.12569562959,16.40439617795009,0.2100111967701183
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434171,Receptionists & information clerks,2022,2022,92,Public Administration,True,True,32542,4428.4364990456925,38828.54323643292,4269.332709023182,1534,0.5237081773450507,receptionists-information-clerks,33659.0,-3.318577497846044,35651.28491636709,8.912044341513155,0.434440554655978
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434181,Reservation & transportation ticket agents & travel clerks,2022,2022,92,Public Administration,True,True,2746,1286.5335176877854,56427.59868900219,13993.137950611006,93,0.4487241358524855,reservation-transportation-ticket-agents-travel-clerks,2613.0,5.08993494068121,53217.279372368925,6.032475456270885,0.0366595096516906
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434XXX,Correspondence clerks & order clerks,2022,2022,92,Public Administration,True,True,2768,1291.6767734127504,58150.98771676301,12883.88982654906,106,0.5510101185851997,correspondence-clerks-order-clerks,2610.0,6.053639846743296,57832.16206896552,0.5512947059065217,0.0369532129336779
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,434YYY,Other information and records clerks,2022,2022,92,Public Administration,True,True,16804,3182.4171534645097,40442.00666507975,7267.0316755522435,832,2.8819892707027708,other-information-and-records-clerks,15520.0,8.273195876288659,40787.28356958763,-0.8465307671661964,0.224335906841591
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435011,Cargo & freight agents,2022,2022,92,Public Administration,True,True,61,191.75186165876968,50469.50819672131,115228.8095310056,5,0.0498962950301675,cargo-freight-agents,124.0,-50.80645161290322,42302.33870967742,19.30666184462163,0.0008143591000557
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435021,Couriers & messengers,2022,2022,92,Public Administration,True,True,3172,1382.728199576494,38052.84899117276,13790.64791737929,145,0.1481866996757096,couriers-messengers,3489.0,-9.085697907709946,33894.08999713385,12.269864729782038,0.0423466732028997
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435031,Public safety telecommunicators,2022,2022,92,Public Administration,True,True,82584,7053.502071440025,52717.9974934612,2412.5872029377733,4047,17.538891774242707,public-safety-telecommunicators,72057.0,14.609267663100043,48385.610863621856,8.953873997892629,1.1025087199836914
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435032,"Dispatchers, except police, fire, and ambulance",2022,2022,92,Public Administration,True,True,7961,2190.519916887657,50888.14081145585,7038.339157573615,381,0.8786009814245943,dispatchers-except-police-fire-and-ambulance,20134.0,-60.45991854574352,46476.78926194497,9.491515269370982,0.1062805376318677
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435041,"Meter readers, utilities",2022,2022,92,Public Administration,True,True,1560,969.694273633168,36796.21282051282,13399.78690263208,84,1.5165455557142378,meter-readers-utilities,1581.0,-1.3282732447817838,35864.78304870335,2.5970595459747035,0.0208262327227375
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435061,"Production, planning, & expediting clerks",2022,2022,92,Public Administration,True,True,14413,2947.3477282686126,73150.26288767085,7486.691099135537,728,0.9524716407264676,production-planning-expediting-clerks,15595.0,-7.579352356524527,68414.4375761462,6.92226009495965,0.1924157001492413
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435071,"Shipping, receiving, & traffic clerks",2022,2022,92,Public Administration,True,True,3904,1533.9955164138312,51638.27407786885,14853.718693377888,179,0.1261942590638813,shipping-receiving-traffic-clerks,3734.0,4.552758435993573,49213.6422067488,4.926747467570206,0.0521189824035688
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,435111,"Weighers, measurers, checkers, & samplers, recordkeeping",2022,2022,92,Public Administration,True,True,2678,1270.504542661907,44156.10530246452,14676.075381657838,125,0.6732933763127633,weighers-measurers-checkers-samplers-recordkeeping,2581.0,3.7582332429290974,42621.43703990701,3.6006957276465883,0.0357516995073661
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,436011,Executive secretaries and executive administrative assistants,2022,2022,92,Public Administration,True,True,21109,3566.7975050784603,69187.04794163627,9456.94116971407,1033,1.6550164860278629,executive-secretaries-and-executive-administrative-assistants,19920.0,5.968875502008032,62153.25687751004,11.316850342996885,0.2818082990668379
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,436012,Legal secretaries and administrative assistants,2022,2022,92,Public Administration,True,True,8966,2324.6700848116634,51584.796676332815,9631.596895495091,408,2.885843742809072,legal-secretaries-and-administrative-assistants,8333.0,7.596303852154087,47038.416896675866,9.665248279174625,0.119697437559016
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,436013,Medical secretaries and administrative assistants,2022,2022,92,Public Administration,True,True,610,606.3715342287219,46642.10655737705,20693.7610420456,34,0.1398179885456824,medical-secretaries-and-administrative-assistants,2360.0,-74.15254237288136,47436.65974576272,-1.6749771013475312,0.0081435910005576
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,436014,"Secretaries and administrative assistants, except legal, medical, and executive",2022,2022,92,Public Administration,True,True,201039,11000.88819500158,48025.16010326354,1809.7898936811089,10380,1.755965941163172,secretaries-and-administrative-assistants-except-legal-medical-and-executive,207861.0,-3.282000952559643,44799.08980039546,7.201196089567895,2.683900641247716
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439021,Data entry keyers,2022,2022,92,Public Administration,True,True,28601,4151.686357340257,40163.03534841439,3296.052252252113,1352,1.968486568006888,data-entry-keyers,29886.0,-4.29967208726494,38000.91387271632,5.689656524945884,0.3818276167327031
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439022,Word processors & typists,2022,2022,92,Public Administration,True,True,14103,2915.4820986600807,43990.57668581153,5005.939861799247,770,3.4367525915205124,word-processors-typists,21670.0,-34.91924319335487,41898.09450853715,4.994217999217167,0.1882771539030563
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439041,Insurance claims & policy processing clerks,2022,2022,92,Public Administration,True,True,2740,1285.1272388944442,67687.28248175183,21933.79129639275,138,0.2495855906915332,insurance-claims-policy-processing-clerks,2606.0,5.141980046047583,65147.19301611665,3.899000629247043,0.0365794087566031
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439051,"Mail clerks & mail machine operators, except postal service",2022,2022,92,Public Administration,True,True,6983,2051.567504289807,40064.2297007017,14500.652824697154,289,2.0199992631877133,mail-clerks-mail-machine-operators-except-postal-service,7698.0,-9.288126786178228,35747.93076123668,12.074262335053549,0.093224091732613
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439061,"Office clerks, general",2022,2022,92,Public Administration,True,True,196940,10888.30853781827,45130.4948156799,2059.747875250135,9602,3.014953324639437,office-clerks-general,196708.0,0.1179413140289159,41845.21713910974,7.851023130429981,2.6291783797538044
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439071,"Office machine operators, except computer",2022,2022,92,Public Administration,True,True,1562,970.31566704508,36068.174775928295,15184.85377889378,71,0.8744063483493786,office-machine-operators-except-computer,1937.0,-19.35983479607641,33129.98193082085,8.868682304876351,0.0208529330211
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439081,Proofreaders & copy markers,2022,2022,92,Public Administration,True,True,702,650.4925284494503,55750.45299145299,40323.11730221962,40,1.514386657334702,proofreaders-copy-markers,792.0,-11.363636363636363,48408.556818181816,15.166525622415636,0.0093718047252319
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439111,Statistical assistants,2022,2022,92,Public Administration,True,True,3926,1538.3115540502956,58576.05934793683,14879.759792803448,195,2.414939082117417,statistical-assistants,4070.0,-3.5380835380835385,54580.04717444717,7.321379112622826,0.0524126856855561
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,439XXX,"Miscellaneous office & administrative support workers, including desktop publishers",2022,2022,92,Public Administration,True,True,73196,6640.700950519055,51606.93552926389,2965.815674764824,3737,2.3034367289213424,miscellaneous-office-administrative-support-workers-including-desktop-publishers,73142.0,0.0738289901834787,48525.54871346149,6.350029824490365,0.9771775194701912
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,411011,Firstline supervisors of retail sales workers,2021,2021,92,Public Administration,True,True,2595,1250.661275522042,75925.09980732178,28400.467298505613,147,0.0183500324979865,firstline-supervisors-of-retail-sales-workers,2905.0,-10.671256454388985,68437.06161790017,10.941495751569594,0.0349063239363357
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,411012,Firstline supervisors of nonretail sales workers,2021,2021,92,Public Administration,True,True,1727,1020.27780821443,68156.84018529241,23185.82697370893,104,0.0326205072220093,firstline-supervisors-of-nonretail-sales-workers,1755.0,-1.5954415954415957,66225.50427350428,2.916302311284671,0.0232305284925055
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,412010,Cashiers,2021,2021,92,Public Administration,True,True,6689,2007.916850069237,32977.88996860517,7136.6421989531145,295,0.0426618964833907,cashiers,6947.0,-3.713833309342162,30929.665898949188,6.622199141587147,0.0899762623545855
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,412021,Counter & rental clerks,2021,2021,92,Public Administration,True,True,451,521.389619161741,35320.30820399113,24839.76075654924,16,0.1140211415083151,counter-rental-clerks,511.0,-11.741682974559687,37547.18982387475,-5.930887585274455,0.0060665711349855
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,412031,Retail salespersons,2021,2021,92,Public Administration,True,True,466,529.9892319842396,34563.01502145923,22416.582803640536,24,0.0030678850576735,retail-salespersons,382.0,21.98952879581152,34270.83507853403,0.8525614921715441,0.006268341793577
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413021,Insurance sales agents,2021,2021,92,Public Administration,True,True,348,457.9983142401428,59692.98563218391,45580.48537830248,17,0.0134472964209213,insurance-sales-agents,410.0,-15.121951219512194,64943.50487804878,-8.084748822417758,0.0046810792793236
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413031,"Securities, commodities, & financial services sales agents",2021,2021,92,Public Administration,True,True,833,708.5916981226305,98728.71308523408,45953.12976217432,35,0.0773883739498723,securities-commodities-financial-services-sales-agents,745.0,11.812080536912752,99147.93154362416,-0.4228211843286059,0.0112049972404499
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413041,Travel agents,2021,2021,92,Public Administration,True,True,389,484.2269972666241,50737.34961439589,42313.31245973976,24,0.1283859215323559,travel-agents,355.0,9.577464788732394,46537.61126760564,9.024396036660445,0.0052325857461404
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,413091,"Sales representatives of services, except advertising, insurance, financial services, and travel",2021,2021,92,Public Administration,True,True,1191,847.2838419998462,69164.83459277918,28648.67918916936,59,0.0382836417727962,sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,1237.0,-3.7186742118027487,65633.28698464026,5.380726412445847,0.0160205902921679
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,414010,"Sales representatives, wholesale & manufacturing",2021,2021,92,Public Administration,True,True,783,686.9964804752832,76744.10217113665,31418.18927928247,46,0.0122791824315843,sales-representatives-wholesale-manufacturing,753.0,3.98406374501992,71865.78618857902,6.788092416823649,0.0105324283784781
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419020,Real estate brokers & sales agents,2021,2021,92,Public Administration,True,True,2299,1177.1747381742307,61602.74336668116,15558.780172595634,113,0.0702461315700873,real-estate-brokers-sales-agents,2259.0,1.770694997786631,59051.87250996016,4.319712057040621,0.0309247162734627
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419041,Telemarketers,2021,2021,92,Public Administration,True,True,151,301.69145868063964,37970.46357615894,26439.879715908864,6,0.0669370654451235,telemarketers,133.0,13.533834586466163,33711.86466165414,12.632344598098667,0.0020311579631547
410000-430000,Sales & Office Occupations,410000,Sales & related occupations,410000,Sales & related occupations,419099,Other Sales Workers,2021,2021,92,Public Administration,True,True,4528,1652.043381196548,58498.93440812721,20558.8991458751,216,0.2627009382449473,other-sales-workers,4443.0,1.9131217645734864,50740.65001125366,15.290076881460632,0.0609078361401649
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,431011,Firstline supervisors of office & administrative support workers,2021,2021,92,Public Administration,True,True,193021,10779.507311466488,76280.45244299843,2536.6192035157687,9431,3.185830058915589,firstline-supervisors-of-office-administrative-support-workers,204059.0,-5.409219882484968,73470.91235868058,3.824016871604704,2.596398286133123
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,432011,"Switchboard operators, including answering service",2021,2021,92,Public Administration,True,True,902,737.3551680608207,46510.259423503325,25320.83588420776,50,0.8988109129227881,switchboard-operators-including-answering-service,1134.0,-20.458553791887123,42859.68253968254,8.517507987701086,0.012133142269971
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,432021,Telephone operators,2021,2021,92,Public Administration,True,True,2174,1144.7256070963783,38357.45998160074,12746.360996389236,93,1.317581275770696,telephone-operators,2271.0,-4.271246147071774,37704.59533245266,1.7315254106073108,0.0292432941185332
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,432099,"Communications equipment operators, all other",2021,2021,92,Public Administration,True,True,1658,999.6883573392136,49335.56272617612,18818.57301121686,77,1.7344764257153085,communications-equipment-operators-all-other,2152.0,-22.95539033457249,46882.678903345724,5.2319617398299885,0.0223023834629844
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433011,Bill & account collectors,2021,2021,92,Public Administration,True,True,4990,1734.2745290523876,48796.06953907816,7640.296281459657,231,0.7113955646296264,bill-account-collectors,5121.0,-2.5580941222417497,45278.76762351104,7.768104345977736,0.0671223724247842
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433021,Billing & posting clerks,2021,2021,92,Public Administration,True,True,10464,2511.3575873711725,48592.61487003058,8383.203513052522,552,0.4341944399253883,billing-posting-clerks,10408.0,0.5380476556495004,47135.30428516526,3.091760214485294,0.1407552114334554
410000-430000,Sales & Office Occupations,430000,Office & Administrative Support Occupations,430000,Office & Administrative Support Occupations,433031,"Bookkeeping, accounting, & auditing clerks",2021,2021,92,Public Administration,True,True,48974,5432.340867858223,49322.40646057091,2820.0821613473413,2683,0.862100569106552,bookkeeping-accounting-auditing-clerks,52148.0,-6.086522973076628,47651.46162844213,3.506597227085757,0.6587677489241252
